FBID	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20
FBgn0000459	11.158	9.7502	7.92828	11.3629	7.17766	9.70941
FBgn0038980	14.025	12.1411	12.4287	13.5602	12.1371	13.0329
FBgn0000529	0.721825	0.529161	0.460842	0.457611	0.852806	0.927888
FBgn0010607	9.97198	10.5629	8.3911	5.64223	8.42354	6.98503
FBgn0003943	127.33	134.971	154.27	152.218	131.161	120.995
FBgn0050072	0	0	0	0	0	0
FBgn0052072	0.42628	0.260331	0.113345	0.198712	0.131155	0
FBgn0052056	52.7148	61.2804	62.2049	56.0134	66.0451	54.4036
FBgn0035258	0.0606171	0.555691	0.338727	0.105525	0.223967	0
FBgn0040719	0	0	0	0	0	0
FBgn0015773	1.33969	1.62063	1.97299	1.63337	1.31597	1.47193
FBgn0003002	1.81423	2.48417	2.26978	2.7775	2.78509	2.10714
FBgn0039369	0	0	0	0	0	0
FBgn0037326	13.0903	14.5056	16.367	14.5602	15.9283	15.5161
FBgn0004087	7.16704	4.73972	3.07023	4.32525	6.73785	3.26708
FBgn0033631	38.289	32.5983	30.7973	32.024	26.8973	35.4984
FBgn0000370	1022.4	911.925	928.624	1011.72	806.117	908.883
FBgn0026433	4.01357	4.50829	2.89663	2.77672	4.49847	3.48055
FBgn0053969	10.072	10.6457	10.2342	9.86551	9.83248	7.93319
FBgn0025683	300.951	293.696	271.051	313.544	218.331	228.167
FBgn0039366	0	0	0	0	0	0
FBgn0004363	474.247	464.037	404.48	327.86	341.123	377.906
FBgn0036680	2.41686	1.78537	1.74497	1.39178	1.1952	1.26801
FBgn0039370	0	0	0	0	0	0
FBgn0013263	37.1276	30.7397	33.2528	31.8773	33.0491	32.7713
FBgn0036306	28.1901	29.8587	31.9732	31.4444	29.0404	30.1311
FBgn0260479	0	0	0	0	0	0
FBgn0038547	4.42861	6.26993	5.50596	4.36984	6.3971	6.86963
FBgn0024941	31.2245	34.6009	33.9027	30.5747	32.8497	27.1971
FBgn0053970	51.8555	49.2402	47.5557	62.3546	58.4555	68.566
FBgn0014396	52.1385	51.8683	133.222	175.82	149.823	106.168
FBgn0013765	23.4631	23.9259	22.2427	20.4932	22.1886	21.0914
FBgn0031270	9.22644	10.3682	11.6255	10.6548	14.5109	13.5778
FBgn0016977	36.3268	38.5973	40.328	37.6366	35.5359	37.2259
FBgn0016930	28.3058	25.2535	35.7884	32.4137	28.2806	26.4081
FBgn0031971	182.019	120.011	156.72	147.88	172.518	197.234
FBgn0031619	0	0	0	0	0	0
FBgn0010488	96.8636	127.666	110.952	92.4294	88.0135	90.6798
FBgn0033781	8.17732	5.76804	3.93976	4.78855	5.55321	5.07156
FBgn0011205	30.635	27.3113	24.23	23.9331	21.9967	24.0546
FBgn0053971	11.5874	12.3001	8.88259	7.07164	7.77581	7.7451
FBgn0020381	37.5181	46.4183	43.205	36.4482	53.2948	46.6661
FBgn0035209	0	0.439491	1.02053	0.74548	0.885665	0.685255
FBgn0037525	59.0453	62.5939	63.9689	61.5751	59.3023	47.1127
FBgn0031623	0.134085	0	0.32087	0.250017	0.123763	0
FBgn0004911	0.486956	0.356837	0.155345	0.272346	0.0898777	0.20862
FBgn0053309	0	0	0	0	0	0
FBgn0011937	0	0	0	0	0	0
FBgn0011936	0	0	0	0	0	0
FBgn0000406	497.373	759.739	690.382	616.599	433.838	408.919
FBgn0004052	0	0.570347	0	0	0	0
FBgn0039544	2.67528	2.65494	2.76328	2.25436	2.8809	2.35148
FBgn0014869	75.9732	72.2711	68.0179	60.7372	52.9477	45.0226
FBgn0013720	17.0613	16.1876	13.7245	14.607	13.2194	13.0254
FBgn0003638	65.2288	74.5538	66.4144	55.3928	63.7855	63.5856
FBgn0000276	30.8231	63.3582	20.689	6.65849	1.38783	2.81869
FBgn0041624	0	0.093922	0	0.0477941	0	0.164749
FBgn0041623	0	0	0	0.0472383	0	0.0542777
FBgn0010438	7.27073	3.07404	3.79212	4.82321	4.25894	3.74456
FBgn0021764	8.02988	7.12172	7.21801	8.15269	6.68189	7.38674
FBgn0040099	132.454	121.522	110.775	166.631	119.149	153.012
FBgn0004618	21.2639	15.8289	13.6229	11.6593	18.1336	15.666
FBgn0029854	29.8818	21.2876	18.1706	22.0087	21.7574	19.7266
FBgn0000278	1.40078	1.06933	0	0.65298	0	0.50019
FBgn0038002	28.7098	36.1542	32.8459	35.0023	38.9936	47.2392
FBgn0051274	0	0	0.0696327	0	0.0402872	0
FBgn0038427	22.0459	19.13	17.8827	17.7455	17.6073	19.4953
FBgn0035976	36.4807	34.9487	34.3696	32.0077	25.329	27.3268
FBgn0039454	0	0	0	0	0	0
FBgn0027514	3.4402	3.33017	3.30229	2.59045	3.49482	3.3986
FBgn0038063	10.1884	11.1758	11.2306	11.5615	11.9827	13.0186
FBgn0053977	232.996	124.684	147.121	147.791	158.387	149.557
FBgn0053978	16.7624	11.63	13.073	17.2205	11.3775	14.6806
FBgn0000551	0.606053	0.0625338	0.24224	0.509164	0.419725	0.487049
FBgn0032130	11.8674	13.6633	13.8958	16.0339	12.8811	12.3132
FBgn0035879	15.5215	18.491	16.7345	13.7516	15.0136	17.9183
FBgn0035880	64.5333	42.3914	31.0246	20.8276	50.6497	62.9302
FBgn0038717	0.107076	0.032696	0	0	0	0.152939
FBgn0001091	149.828	151.082	165.768	159.16	116.834	110.837
FBgn0031261	18.6999	29.0061	25.2578	23.0013	28.9366	28.0701
FBgn0040795	0	0	0	0	0	0
FBgn0031859	0	0	0	0	0	0
FBgn0001125	124.769	113.145	122.689	121.088	91.2126	103.595
FBgn0024983	10.9129	10.4445	10.0895	10.296	11.7038	12.5124
FBgn0000640	0	0	0	0	0.144073	0
FBgn0037764	0	0	0.0595872	0.0696442	0	0.160045
FBgn0050087	0.165216	0.227021	0	0.154032	0.0762491	0
FBgn0053460	13.6867	15.8813	11.2535	15.7049	13.281	10.752
FBgn0053461	0	0.144499	0	0	0	0
FBgn0053462	0	0.0581319	0.0506197	0.0591632	0	0.0679795
FBgn0025741	90.8383	87.207	89.2672	98.0365	77.9819	90.4892
FBgn0000044	1087.18	1160	1325.56	1275.52	1303.69	1451.25
FBgn0031504	0	0	0	0	0	0
FBgn0034495	0.809033	0.663109	0.611383	0.674873	1.06118	0.912283
FBgn0032898	0.28574	0	0	0	0	0
FBgn0039925	9.35545	8.42098	8.29183	9.27096	7.7105	10.0756
FBgn0033104	6.32258	6.39516	6.09409	5.15777	4.49849	9.17176
FBgn0026086	73.356	73.8774	78.132	81.7663	64.2395	74.0342
FBgn0036203	0.0227289	0	0	0	0.0104896	0
FBgn0010339	24.4143	27.1419	24.1639	20.4192	28.4422	24.3762
FBgn0053983	0.0732359	0.268353	0.175256	0.273114	0.337992	0
FBgn0053985	0	0	0	0.147955	0	0
FBgn0053986	0.156091	0	0	0	0	0
FBgn0003300	0.529094	0.401614	0.495446	0.321704	0.382206	0.591449
FBgn0037635	32.8798	33.0061	34.7627	42.7863	33.1122	32.5327
FBgn0040508	0.253202	0.173966	0.277716	0.147536	0.219111	0.169521
FBgn0053987	0	0	0	0	0	0
FBgn0028979	1.89061	2.19375	2.32016	1.86207	2.0225	1.87989
FBgn0053988	13.059	11.1463	10.7466	10.1157	9.4248	9.76206
FBgn0052176	5.78293	5.57485	5.62728	3.89541	5.1701	3.30827
FBgn0053082	2.53292	1.20761	2.61932	2.21225	1.69657	2.08648
FBgn0032023	9.06786	6.19597	7.85578	8.10758	7.51228	8.83802
FBgn0052088	0.018661	0	0.0297709	0.0521934	0.103347	0
FBgn0026575	14.569	12.6501	15.7073	18.6111	16.0934	15.6148
FBgn0067905	5672.53	1859.48	3245.13	7388.42	2475.1	2664.03
FBgn0037812	0	0	0	0	0.105157	0
FBgn0036793	0.207079	0.474244	0.578143	0.402214	0.621205	0.388206
FBgn0036799	0	0	0	0	0	0
FBgn0025637	221.547	217.002	206.208	246.464	234.156	266.672
FBgn0000552	0	0.106215	0	0	0.107022	0
FBgn0032151	45.4189	44.5776	39.9578	35.2993	41.5008	36.7626
FBgn0038575	1.22852	0.562695	1.00388	0.63659	1.06309	1.19265
FBgn0043791	2.89618	3.83541	2.53622	0.586986	3.28344	3.57462
FBgn0000055	2913.24	3076.46	3343.5	3427.92	1892.52	1423.84
FBgn0034978	28.305	43.5156	39.4775	32.0374	46.9274	39.8912
FBgn0039229	24.6706	23.0252	20.2652	16.4415	20.5065	19.5416
FBgn0032259	18.0226	16.97	15.7337	16.1897	20.1337	20.9224
FBgn0032815	13.6821	13.1587	11.997	10.5764	9.577	11.3161
FBgn0052023	0	0	0.257494	0	0	0
FBgn0030898	0.0700942	0	0	0	0	0.150175
FBgn0052625	0.663617	0.486329	1.27045	0.494957	1.71509	1.27961
FBgn0010240	17.5422	15.1411	14.1891	12.2875	15.7383	15.0072
FBgn0051693	0	0	0	0	0	0
FBgn0029526	9.37731	10.4264	8.68427	8.81873	8.69729	8.75539
FBgn0003366	8.25973	8.44983	8.60863	7.60887	8.15075	9.14332
FBgn0041789	32.7688	24.7864	26.1753	24.5435	26.7044	37.6553
FBgn0035000	0.719597	0.512705	0.127557	0.298172	0.221402	0.256954
FBgn0013718	197.868	133.492	161.963	209.438	140.583	178.612
FBgn0030984	0.376452	0.20691	0.0900859	0.10529	0.451714	0.766209
FBgn0039736	0.350342	0.133722	0.186308	0.0816581	0.215584	0.156375
FBgn0022359	8.53981	9.24532	7.97773	6.42901	8.26182	5.13668
FBgn0024250	2.13138	1.48836	1.99278	2.00337	2.04791	2.17092
FBgn0020906	0	0	0	0	0	0
FBgn0030336	27.7259	28.2381	30.651	30.4898	27.617	28.9888
FBgn0031762	3.88128	4.26123	4.14282	2.62056	3.75391	4.29077
FBgn0000719	20.6475	17.4913	17.6848	18.2991	16.3407	18.0508
FBgn0026749	26.2383	23.1613	20.7437	22.7853	18.7372	19.7701
FBgn0032626	0	0	0	0	0	0
FBgn0029589	0.101255	0.0913466	0	0	0	0
FBgn0030581	14.4359	11.2785	11.4239	10.8007	10.9524	10.9126
FBgn0050383	0.20506	0	0	0.0637264	0.126183	0.585782
FBgn0030874	3.25628	1.72924	2.07045	2.90387	2.74427	4.14547
FBgn0030262	67.3284	51.2182	47.7346	50.1518	45.3056	38.0141
FBgn0004643	6.34265	7.63226	6.9104	5.58365	9.24059	8.85416
FBgn0034997	40.9132	38.053	34.2688	38.9434	41.7077	44.785
FBgn0000320	11.327	10.2889	10.7104	10.3583	12.4797	10.6932
FBgn0029836	0.172802	0	0	0	0.239335	0.338464
FBgn0036599	0	0	0	0	0	0
FBgn0045842	25.1686	23.6337	25.0109	28.6502	22.0665	27.1033
FBgn0053093	0.183688	0	0.293049	0.285424	0.169549	0.327957
FBgn0027101	125.589	106.163	121.522	122.837	104.435	99.6817
FBgn0039924	258.598	211.995	243.144	249.994	222.834	246.681
FBgn0053993	12.9827	19.2776	14.1094	10.3367	13.4323	10.9532
FBgn0034563	0	0	0	0	0	0
FBgn0040344	28.4585	24.7504	24.1575	24.0323	24.7386	29.6458
FBgn0034121	0	0	0	0	0	0.0174692
FBgn0004463	4.04992	2.91908	3.36827	3.10258	3.92653	3.53129
FBgn0031515	7.25193	10.0229	10.7672	13.7972	10.6951	7.84748
FBgn0053301	1.30746	1.1837	1.27822	1.72925	1.25305	1.43305
FBgn0030542	0	0	0	0	0	0
FBgn0014903	5.30302	3.31201	3.51986	5.94098	3.88345	4.27169
FBgn0037046	2.98044	2.10974	2.59356	2.39978	3.37624	2.46714
FBgn0053995	7.6845	10.1936	6.26666	0.454241	10.818	4.5265
FBgn0034286	14.0295	18.7124	15.6655	14.6007	16.7213	16.0854
FBgn0032955	147.173	119.551	111.064	120.993	109.613	128.354
FBgn0050098	0.602034	0.630284	0.137209	0.962198	0.635076	0.644923
FBgn0032405	17.7676	14.6621	12.9204	14.4391	10.8416	14.6898
FBgn0029608	37.596	36.3692	37.8558	38.1167	36.4545	29.3746
FBgn0031637	57.2879	59.8844	58.7834	57.7423	56.1564	60.8012
FBgn0034139	16.885	20.1118	16.9446	17.6561	14.6571	18.1328
FBgn0030897	44.289	33.9711	35.9708	39.1207	34.9925	33.5403
FBgn0031945	6.38119	9.89186	7.6516	6.5702	9.14061	6.72388
FBgn0015664	9.9876	8.79468	9.46748	8.30629	8.77042	7.927
FBgn0039592	0	0	0.042605	0.0497958	0.0492998	0.0572162
FBgn0053679	3.77555	1.90224	2.7858	3.78398	2.00383	2.22448
FBgn0053258	0.479728	0.38755	0.134986	0.236654	0.156193	0.63448
FBgn0053544	2.62292	2.70309	1.56918	1.06985	1.21051	0.878053
FBgn0053998	0.134776	0.123463	0.107508	0.376959	0.373204	0.288755
FBgn0054001	1.21959	2.3581	1.40502	1.26301	2.62615	1.73705
FBgn0054002	2.42951	1.71976	1.93797	0.720699	2.03863	2.42514
FBgn0054003	23.4838	16.27	21.8808	20.2383	19.8546	15.8551
FBgn0040658	4.08744	2.82377	3.45988	3.69414	3.94908	3.2336
FBgn0054005	0	0.332627	0.193053	0	0	0.227261
FBgn0053772	0	0	0	0	0	0
FBgn0053294	1.42796	1.22019	1.36201	1.01417	1.34474	1.28661
FBgn0053773	0	0	0	0	0	0
FBgn0053775	0	0	0.119867	0	0	0
FBgn0053658	0	0	0	0	0	0
FBgn0054006	0	0	0	0	0	0
FBgn0054007	0.585396	0.305817	0.86621	0.207457	0.513482	0.357648
FBgn0054008	0.101735	0.652365	0.243455	0.189697	0.375614	0.108982
FBgn0054010	1.31695	2.27087	2.34818	1.80559	1.71611	1.65973
FBgn0054011	0	0.107763	0.0938369	0.0548372	0	0.189027
FBgn0054012	0	0	0	0	0	0
FBgn0054015	16.7657	14.3832	13.2675	15.1346	13.7557	14.3966
FBgn0054021	0	0	0	0	0	0
FBgn0054024	0	0	0	0	0	0
FBgn0054025	0.992508	1.05275	1.37506	0.827922	1.06076	0.895338
FBgn0054026	0	0	0	0	0	0
FBgn0054027	0.0599768	0.098896	0.0765476	0.0894671	0.143936	0.128499
FBgn0054028	0	0	0	0	0	0
FBgn0054029	0	0	0	0	0	0
FBgn0054030	0.0842047	0.0771363	0.268672	0.235514	0.155445	0.0902031
FBgn0054031	0	0	0	0	0	0
FBgn0054033	0	0	0	0	0	0
FBgn0054034	1.91899	0.988822	1.14805	1.90091	0.774931	2.44114
FBgn0038156	13.1434	14.519	14.0137	12.2752	14.0865	12.9661
FBgn0053635	11.3236	11.5538	10.5748	10.9005	13.5111	13.3138
FBgn0053465	0	0	0	0.0692694	0.0685314	0
FBgn0053798	0	0	0	0	0	0
FBgn0054038	0.17765	0	0	0	0.0979991	0
FBgn0054039	5.14518	4.42471	4.77428	5.38427	4.55528	3.48701
FBgn0054040	0	0	0.160632	0	0.0619577	0
FBgn0054041	0.0354408	0.193155	0.0832058	0.0991432	0.194465	0
FBgn0065110	0.540174	0.164943	0.373434	0.402887	0.332395	0.38577
FBgn0054043	0.509644	0.420177	0.203266	0.237573	0.141124	0.545951
FBgn0054044	0	0.144568	0.293734	0	0.242779	0.112705
FBgn0054045	0.68807	0.378187	0.329317	0	0	0
FBgn0054046	0.860849	0	0	0	0.198646	0
FBgn0054047	0	0	0	0	0	0
FBgn0054049	0	0.125068	0.163358	0	0	0
FBgn0054051	0.0922244	0	0	0	0.170005	0
FBgn0054052	0	0	0	0	0	0
FBgn0054054	20.5223	12.3938	13.3387	17.0072	9.96238	13.842
FBgn0065108	0.208388	0.143172	0.263192	0.194282	0.128231	0.167425
FBgn0054056	6.69038	5.12904	5.41247	5.5297	5.91259	4.82883
FBgn0054057	3.13073	4.38903	3.93419	3.05597	2.30516	3.28842
FBgn0260453	0	0.00373253	0.0446003	0	0	0
FBgn0260454	0.0951994	0.0417999	0.0733645	0.0221888	0.219678	0.0509907
FBgn0052529	21.0394	22.0808	21.7228	25.6331	19.7371	21.8374
FBgn0013696	73.9036	0	0	0	0	0
FBgn0013703	0	0	0	0	0	0
FBgn0013700	60.6342	0	0	56.5298	0	64.9537
FBgn0013680	1350.01	802.438	1104.19	2100.42	1207.03	2208.55
FBgn0013709	0	0	0	0	0	0
FBgn0013690	0	0	0	0	0	0
FBgn0013710	0	0	0	0	0	75.2563
FBgn0013674	16837.7	16374.5	18388.9	26227.3	18952.8	26342.7
FBgn0013699	0	0	0	0	0	75.2563
FBgn0013675	9439.99	23211.4	20805.9	20256.6	27309.2	23773.3
FBgn0013697	0	101.079	44.0083	0	203.694	0
FBgn0013691	0	0	0	0	0	0
FBgn0013673	8437.44	8961	9017.36	17658.6	7749.37	11956.8
FBgn0013672	24714.2	24885.4	25840.8	31648.3	26025.8	26808.5
FBgn0013676	9154.59	5094.85	7215.17	14001.8	6554.72	8030.82
FBgn0013694	0	0	0	0	0	0
FBgn0013681	5550.92	1869.48	3284.3	7084.17	2725.02	4428.14
FBgn0013689	73.9036	0	0	0	0	79.1685
FBgn0013704	0	0	0	0	0	0
FBgn0013701	0	0	0	0	0	0
FBgn0013705	127.27	58.2933	50.7602	0	117.473	204.505
FBgn0013692	0	0	0	0	0	0
FBgn0013693	73.9036	0	0	0	0	0
FBgn0013684	1040.7	1086.11	1195.71	1902.57	1413.47	1904.43
FBgn0013695	70.2516	0	0	0	0	0
FBgn0013683	155.054	69.7554	91.992	235.1	81.4908	166.691
FBgn0013707	0	0	0	0	0	0
FBgn0013702	0	0	0	0	0	0
FBgn0013685	385.751	172.989	303.199	647.2	355.163	729.639
FBgn0013678	11236.5	26829.1	23702.6	22607.2	30639	30848.8
FBgn0013706	0	0	0	0	0	0
FBgn0013679	1854.39	1509.21	1420.32	2219.55	1613.74	2118.34
FBgn0013698	0	0	0	0	0	0
FBgn0013686	15921.8	12176	16145.8	27367.6	19064.1	22927.9
FBgn0013708	0	0	0	0	0	0
FBgn0013688	92.5151	43.9713	65.8829	133.337	73.1827	105.043
FBgn0041004	0.139005	0.270812	0.064104	0.0835919	0.0709223	0.156812
FBgn0058191	131.863	111.548	113.246	131.962	110.771	118.105
FBgn0040011	49.4944	41.0995	44.6397	44.5684	41.0214	47.6281
FBgn0040009	9.33199	6.50527	9.36611	5.54285	8.89385	5.05286
FBgn0039958	68.6511	59.4293	59.5826	66.6499	63.7481	78.5588
FBgn0040038	0	0	0	0	0	0
FBgn0058006	21.4056	17.9446	22.1553	27.2414	19.0305	19.2729
FBgn0000384	27.9496	23.529	26.8514	31.2882	24.8754	26.6844
FBgn0058005	0.356751	0.280118	0.203266	0.142544	0.235207	0.272975
FBgn0039966	15.8254	14.7151	16.2396	15.1856	15.0172	14.1852
FBgn0025837	0	0	0	0.0266248	0	0
FBgn0025836	36.5841	28.6336	30.7814	30.9373	26.4265	31.0243
FBgn0025835	0.466355	0.240307	0.162757	0.163043	0.201656	0.249781
FBgn0003559	19.3058	20.3716	18.6078	15.4937	18.9606	20.0651
FBgn0040514	0	0.434179	0.252048	0.294588	0.146147	0.169574
FBgn0039943	5.92476	7.50369	5.4873	3.63304	6.31285	5.06895
FBgn0039942	34.8437	40.2537	37.9015	33.6981	42.3596	43.0319
FBgn0039941	6.05075	7.65378	7.5856	7.85887	6.79381	6.68615
FBgn0040031	0.0823449	0.0911494	0	0	0	0.10659
FBgn0039965	27.9195	25.8174	19.0026	21.5605	24.3152	29.5877
FBgn0063670	104.291	49.4494	59.5243	83.6443	54.436	76.4998
FBgn0028697	2008.96	1714.89	1607.31	1710.72	1541.29	1570.94
FBgn0058002	106.666	50.5861	52.7926	49.0376	36.9514	36.4004
FBgn0037549	21.7908	17.4719	17.3053	15.2032	14.297	16.9792
FBgn0040022	52.7124	55.2772	56.7462	55.9825	55.8555	57.1137
FBgn0058160	41.6032	38.6312	35.6017	39.4471	37.0992	37.8119
FBgn0040056	123.758	123.679	135.956	150.894	122.063	126.611
FBgn0039955	56.4692	55.0776	54.6261	55.2216	54.6369	56.0107
FBgn0040045	0	0	0	0.173803	0	0.199702
FBgn0058198	1.22375	0.784574	0.534433	1.04113	1.22087	2.24896
FBgn0039959	83.8515	66.4009	76.6154	92.194	75.4727	99.129
FBgn0058298	5.39237	10.0291	8.51586	6.09376	8.94905	7.35193
FBgn0083936	0	0.44288	1.15694	0	0	0.517904
FBgn0083992	30.5567	29.1332	26.934	25.4302	30.206	33.0846
FBgn0260451	14.6352	18.6458	17.0263	12.826	16.7566	14.941
FBgn0034389	22.9128	37.0896	30.8739	29.4582	28.774	30.3805
FBgn0083938	0	0	0	0	0	0
FBgn0083940	2.59174	3.03281	2.58482	2.55272	2.33706	2.92348
FBgn0083941	0	0	0	0	0	0
FBgn0083942	8.34296	7.07642	10.0153	7.77003	9.33335	11.4268
FBgn0083943	0.255087	0.233674	0.101739	0	0.353177	0.409889
FBgn0083945	0.534007	0.489182	0.443715	0.331916	0.410762	0.548214
FBgn0083946	0.0590159	0.054062	0.0470758	0.0733641	0.0726308	0
FBgn0083949	6.55177	5.51539	5.61081	5.10301	5.17268	5.52201
FBgn0083950	12.3535	10.348	10.7046	11.2602	9.83991	11.6157
FBgn0083951	0	0.441512	0.192228	0.449344	0.444869	0.258152
FBgn0083952	3.07595	1.93217	3.36496	4.34257	2.19022	2.16533
FBgn0083953	27.4152	11.1852	18.7445	14.8202	12.9714	19.2498
FBgn0083956	54.8413	87.4021	77.4032	75.3586	75.3303	70.8185
FBgn0083960	0.0953363	0.119091	0.0898747	0.105043	0.127997	0.0835593
FBgn0083961	8.62204	4.61588	5.71646	6.57688	5.58118	3.4786
FBgn0083962	37.594	41.3243	36.917	32.4694	33.1729	35.1735
FBgn0083963	9.98889	17.0159	14.8817	10.8245	14.5559	11.3085
FBgn0083965	0.0678213	0	0	0	0	0.0726528
FBgn0083966	0	0	0	0.0630668	0	0
FBgn0083967	18.4951	18.929	15.8975	13.9658	18.1733	12.655
FBgn0083968	69.9864	70.8527	65.3184	54.1552	92.3463	68.2632
FBgn0083969	8.84592	8.4312	8.74839	8.23275	7.54479	7.40494
FBgn0083970	141.05	21.5912	12.1913	17.8541	30.9334	77.5217
FBgn0083971	9.34013	13.3911	12.1838	9.91598	11.5888	9.0971
FBgn0083972	65.9601	112.973	81.5243	55.7994	66.5218	42.9279
FBgn0083973	0.682196	0.209238	0.547184	0.28283	0.913255	0.734574
FBgn0083974	0.86037	0.175144	0.305022	1.06951	0.794142	0.614442
FBgn0083975	4.41118	4.21522	4.54626	4.02026	4.4101	4.0044
FBgn0083977	3.04126	3.32786	3.18237	3.1136	3.07616	4.46895
FBgn0083978	0.122361	0.0373633	0.06507	0.114079	0.0376474	0
FBgn0083979	0	0.0299746	0.0783033	0.0305064	0	0
FBgn0083981	1.68813	1.79552	2.20516	2.02807	1.6523	1.74208
FBgn0083983	9.42049	5.62807	3.5939	8.40095	5.67087	13.163
FBgn0083984	43.9983	21.9572	22.7624	30.1468	25.1951	36.4518
FBgn0083985	2.7017	2.53624	2.45946	2.69367	3.71714	3.77473
FBgn0083986	14.7635	9.12481	8.3713	10.2817	12.8062	12.1949
FBgn0083987	0	0	0	0.600908	0	0
FBgn0083988	24.3201	22.2786	58.1989	22.6739	112.24	364.737
FBgn0083989	0	0	0	0	0	26.0527
FBgn0083990	0.118308	0.360195	0	0.220382	0	0.210606
FBgn0083991	9.08234	5.94283	6.95155	8.64898	7.14568	8.73327
FBgn0026401	125.771	127.77	129.735	125.466	115.604	119.01
FBgn0002566	47.6197	38.663	39.8795	38.2374	36.1294	38.0117
FBgn0016976	23.023	21.6376	29.7952	27.7108	33.9782	51.2392
FBgn0016975	40.8371	49.2885	35.7776	28.2289	33.6328	29.1745
FBgn0003256	132.937	112.795	116.443	122.109	99.2131	118.798
FBgn0032997	78.3841	68.637	60.1055	62.8296	65.3652	76.7699
FBgn0039979	0.0868622	0	0.0692881	0	0.160352	0.0930502
FBgn0040759	0.358161	0.109367	0.464808	0.44523	0.440274	0.127894
FBgn0052218	8.25914	5.06024	6.97311	8.10001	4.00967	4.94078
FBgn0033000	113.518	63.6972	68.9352	67.9438	66.3698	73.0494
FBgn0064225	3155.87	2058.82	2002.73	2435.66	1912.21	2165.7
FBgn0051144	0	0	0	0	0	0
FBgn0040007	5904.09	2362.15	3620.99	6672.25	3269.2	4948.54
FBgn0010247	22.6863	16.5532	16.7352	17.2153	16.878	18.1835
FBgn0020908	13.3564	2.69174	2.61025	2.92628	4.62309	4.7216
FBgn0011288	146.212	113.266	117.554	130.653	106.906	112.716
FBgn0084001	0.0498938	0.175563	0.127396	0.0465165	0.0921068	0.175332
FBgn0046692	63.3873	42.1008	47.9238	57.1567	47.2919	55.6952
FBgn0084017	0	0	0	0	0	0
FBgn0039994	121.325	131.953	129.71	122.749	134.437	154.369
FBgn0084008	0	0	0	0	0	0
FBgn0044510	256.819	348.466	314.866	278.951	306.758	320.862
FBgn0058439	0.859004	0.0983364	0.256932	0.192696	0.19822	0.23005
FBgn0044872	0	0	0.0231719	0.0270828	0	0
FBgn0083994	0	0	0	0	0	0
FBgn0040005	160.656	109.293	118.372	135.423	105.614	119.871
FBgn0069973	418.035	345.08	349.429	285.971	355.028	321.867
FBgn0084049	0.633868	0.87099	0.632029	0.295481	0.877613	1.35805
FBgn0058053	0	0	0	0	0	0
FBgn0069938	0	0	0	0	0	0
FBgn0058470	42.3704	37.5944	40.3033	46.022	38.9531	39.3638
FBgn0040010	51.5312	36.6722	34.5986	38.5521	37.4286	42.8008
FBgn0058045	314.872	185.139	204.942	304.262	194.784	278.446
FBgn0082968	0	0	0	0	0	0
FBgn0039987	0	0	0	0	0	0
FBgn0083048	94.7406	75.2166	45.3436	70.6621	40.8093	60.894
FBgn0082999	172.693	91.2672	185.437	167.206	177.792	249.032
FBgn0083121	113.957	47.9002	208.583	451.035	173.338	55.5829
FBgn0082924	0	0	8.12687	0	0	0
FBgn0082966	17.17	5.24289	0	5.33591	0	24.5242
FBgn0083018	0	0	0	0	0	0
FBgn0083036	0	0	0	0	0	0
FBgn0039946	3.13528	2.70996	2.68247	3.01734	3.99083	6.44641
FBgn0083010	21.3002	0	4.24769	4.97284	9.8303	17.1132
FBgn0082927	0	0	0	0	0	0
FBgn0040799	0.558911	0	0	0.260539	0	0
FBgn0082944	0	0	0	27.3337	0	0
FBgn0082970	0	0	0	0	0	0
FBgn0083034	0	0	11.7441	0	0	0
FBgn0082997	33.5186	0	8.91422	46.8758	41.2544	29.9236
FBgn0083009	10.9075	0	0	0	10.0678	0
FBgn0082974	43.2625	35.6684	69.0197	32.2685	59.9007	32.4417
FBgn0082933	0	0	0	0	0	0
FBgn0083015	0	5.1175	8.91236	5.20828	0	11.9688
FBgn0083124	196.377	86.56	122.123	138.028	130.161	186.8
FBgn0082960	17.17	47.1867	50.2197	10.6734	26.4167	12.2628
FBgn0082990	0	0	0	4.73541	0	0
FBgn0058182	0	0	0	0	0	0
FBgn0082936	0	0	0	0	0	0
FBgn0083041	0	0	4.67803	0	0	0
FBgn0083031	12.9528	0	0	0	0	0
FBgn0082967	11.4466	15.7287	4.56537	10.6718	21.131	12.2621
FBgn0083022	0	0	0	0	0	0
FBgn0082961	0	0	0	0	5.28276	0
FBgn0082987	0	0	11.7441	13.7263	0	0
FBgn0046706	24.0061	16.7381	20.1054	19.7534	19.1978	19.8165
FBgn0083017	0	0	0	0	0	0
FBgn0082947	0	0	0	0	0	0
FBgn0039944	28.3832	44.9901	35.1183	20.624	39.7855	31.6636
FBgn0083123	62.7742	32.8221	40.1218	41.3374	42.2344	42.1228
FBgn0001313	0	0	0	0	0	0
FBgn0083057	23.4582	5.37227	23.3902	0	0	25.1294
FBgn0037997	1.39956	0.466211	0.507456	0.830344	0.469756	0
FBgn0083003	12.6322	17.3576	40.3054	29.4426	23.3195	13.532
FBgn0039977	85.4463	50.8923	48.7605	43.4684	48.5413	43.6091
FBgn0082963	0	0	3.61007	0	0	0
