ID	Symbol	RP24	qVal	pVal	SP	PVEC	Phase	Max/Min	Median	Non-Zero
FBtr0084971	CG14551-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0100329	sona-RA	-0.002283	NOTEST	NOTEST	0.000144	23.315414	9.880596	60.1	0.000118	0
FBtr0308708	CG43400-RA	-2.117295	NOTEST	NOTEST	-0.258471	74.666667	4.0	12212.7	0.0	0
FBtr0100141	melt-RB	-1.874233	NOTEST	NOTEST	-0.382329	91.608222	11.44082	88021.1	0.0	0
FBtr0302054	Kdm4B-RD	0.330391	0.071215	0.0337	2.054093	16.211872	22.912548	1.516964	9.91621	1
FBtr0333139	CG14984-RC	-5.350798	NOTEST	NOTEST	0.497258	23.9258	23.071123	156942.0	0.38446	0
FBtr0073731	mew-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0335403	tw-RB	-5.803299	NOTEST	NOTEST	-1.273234	66.965502	13.292371	94201.4	0.0	0
FBtr0071042	CG14435-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0336830	phr6-4-RD	-8.155995	NOTEST	NOTEST	-0.949789	21.99295	13.712402	18723.4	0.013725	0
FBtr0333843	CG32214-RC	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0071861	nsr-RA	-0.126823	NOTEST	NOTEST	3.956692	43.21298	16.503463	5887.1	0.0	0
FBtr0081642	Ref1-RA	-0.921708	0.162612	0.161	0.136925	23.014386	19.466619	1.496621	33.72645	1
FBtr0299750	Doa-RU	-0.534253	NOTEST	NOTEST	-0.075479	42.666667	16.0	1029.3	0.0	0
FBtr0088870	Dic3-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0080998	GCS2beta-RA	-0.87894	0.142256	0.1262	1.036291	21.002743	21.357672	1.435343	13.4166	1
FBtr0080554	Ance-2-RA	-2.570645	NOTEST	NOTEST	0.008449	8.416812	1.655877	4487.0	0.0	0
FBtr0085934	CG31702-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0344652	rg-RQ	0.903462	0.039267	0.0098	1.679388	17.532321	5.437786	1.442479	10.1786	1
FBtr0335133	Duox-RC	0.714963	NOTEST	NOTEST	2.850818	44.634935	17.012018	6183.352273	0.208768	1
FBtr0331357	CDase-RF	-2.876433	NOTEST	NOTEST	-0.383025	52.727576	17.886868	6387.407025	4.34812	1
FBtr0073111	CG14963-RA	-3.941839	NOTEST	NOTEST	1.314032	42.666667	16.0	14367.7	0.0	0
FBtr0301117	CG4733-RB	-2.165815	NOTEST	NOTEST	-0.262682	0.0	24.0	44288.1	0.0	0
FBtr0071308	CG15368-RA	-0.921153	NOTEST	NOTEST	0.025315	66.1437	2.109326	79868.8	0.295604	0
FBtr0307509	CG32191-RB	-1.449759	NOTEST	NOTEST	1.212557	9.82949	19.645769	1.691762	26.58655	1
FBtr0100632	slo-RK	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0301887	ND-15-RD	-1.942495	NOTEST	NOTEST	0.14546	13.856169	2.024589	5.47522	2.28253	1
FBtr0075304	CG11905-RE	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0089123	CG32850-RA	-2.86266	NOTEST	NOTEST	-0.718456	10.998761	4.387758	2.169536	6.13215	1
FBtr0332045	Wbp2-RD	-4.99327	NOTEST	NOTEST	-2.299292	11.537397	18.371553	1.817816	63.75225	1
FBtr0081031	ninaD-RA	-1.088515	NOTEST	NOTEST	-0.694502	22.693942	23.037588	2.345077	3.144645	1
FBtr0078039	PGAP2-RA	0.174126	0.072027	0.0344	0.630739	16.080942	21.115324	1.452354	14.0918	1
FBtr0308822	CG13707-RD	-2.18678	NOTEST	NOTEST	0.912789	69.999253	0.815849	4.334872	0.798878	1
FBtr0079753	CG9287-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0079503	CG13796-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0346526	GABA-B-R3-RH	-2.917298	NOTEST	NOTEST	-0.793728	46.231997	9.730146	27612.9	0.0	0
FBtr0344188	CG42672-RO	-2.70702	NOTEST	NOTEST	-0.615396	14.327491	17.7304	31511.3	0.088475	0
FBtr0088276	psq-RA	-0.095328	NOTEST	NOTEST	0.925379	9.497812	7.113583	6.217642	0.101032	1
FBtr0088282	psq-RC	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0073927	l(1)G0469-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0334309	SPARC-RB	-1.642917	NOTEST	NOTEST	-0.427058	44.321126	16.82852	187448.0	0.0	0
FBtr0080485	kek4-RA	2.102918	0.022706	0.003	4.468761	3.137421	20.494378	2.467824	21.85425	1
FBtr0087150	Nup62-RA	-2.3e-05	NOTEST	NOTEST	-3e-06	42.666667	16.0	6.7	0.0	0
FBtr0081550	alpha-Est7-RA	-3.378324	NOTEST	NOTEST	0.304004	2.104009	15.550479	1.630581	133.343	1
FBtr0343850	barr-RC	-2.150829	NOTEST	NOTEST	-0.261391	10.666667	20.0	20462.5	0.0	0
FBtr0080421	Vha68-3-RA	-0.897635	NOTEST	NOTEST	-0.436948	82.97385	10.074563	2162.5	0.0	0
FBtr0085834	eEF1alpha2-RC	-4.187987	NOTEST	NOTEST	-1.801563	1.119724	2.438601	526.455248	61.27855	1
FBtr0309318	CG10280-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0082403	RpL24-like-RA	2.841993	0.004004	0.0001	2.862701	19.766509	22.198193	1.969419	72.0065	1
FBtr0078804	Cerk-RB	-10.613908	NOTEST	NOTEST	-2.247859	40.547322	6.285111	1.559353	17.1506	1
FBtr0336651	Strn-Mlck-RU	-0.370207	NOTEST	NOTEST	-0.030372	94.216262	11.775409	40.259669	0.001463	1
FBtr0452131	CG46315-RB	1.136123	NOTEST	NOTEST	2.199174	47.109909	3.745925	1.358987	36.4963	1
FBtr0333801	Actn-RI	-2.371199	NOTEST	NOTEST	-1.29697	7.08324	19.700294	5.79096	1.49211	1
FBtr0303013	CG42724-RC	-2.718717	NOTEST	NOTEST	-0.232333	10.412473	19.618714	24438.6	0.117621	0
FBtr0301527	Rad51D-RB	-7.402392	NOTEST	NOTEST	-0.27004	24.297943	1.472419	9.83642	0.193056	1
FBtr0087678	CG6191-RA	1.056001	0.033164	0.0065	1.768638	40.927436	2.229133	1.631765	21.2241	1
FBtr0309250	CG7766-RG	-2.93377	NOTEST	NOTEST	-0.874975	0.951728	21.617402	371364.0	0.469005	0
FBtr0340414	tay-RD	-3.371052	NOTEST	NOTEST	0.518327	24.180016	13.790825	180.099562	0.240972	1
FBtr0310060	CG6340-RE	-1.255325	NOTEST	NOTEST	-0.98139	82.062881	10.12883	3.942322	1.21316	1
FBtr0344972	Maf1-RE	-4.487414	NOTEST	NOTEST	-3.144045	52.49569	0.373268	14713501.0	42.13895	0
FBtr0080030	LManII-RA	-1.860642	NOTEST	NOTEST	0.242177	65.579709	9.556669	1.552277	19.556	1
FBtr0080776	CycE-RD	-4.568134	NOTEST	NOTEST	-0.349848	99.070621	15.459808	20270.222222	0.354457	1
FBtr0332658	CG1299-RB	-1.698687	NOTEST	NOTEST	-1.484336	13.55924	20.874744	4.329033	5.24498	1
FBtr0076022	eIF3l-RA	1.434886	0.017147	0.0017	2.896614	17.160033	22.146187	1.582086	89.6025	1
FBtr0331977	Topors-RB	-2.065384	NOTEST	NOTEST	-1.579419	23.88095	17.981601	19633.4	1.3e-05	0
FBtr0072451	CG30428-RA	-1.721987	NOTEST	NOTEST	-0.1203	6.075372	3.437289	1.348746	46.06645	1
FBtr0332222	CG43815-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0082499	mfas-RK	-2.820022	NOTEST	NOTEST	-2.321193	91.496351	10.903969	30.150281	0.324321	1
FBtr0300681	CG10375-RB	-1.796644	NOTEST	NOTEST	-0.757615	15.652608	17.531647	3.392643	1.287985	1
FBtr0339326	CG44290-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0345589	ens-RL	-2.845239	NOTEST	NOTEST	-0.303236	2.371475	3.465887	1.162262	50.05595	1
FBtr0333331	HDAC4-RG	-5.900668	NOTEST	NOTEST	-4.643008	38.504106	18.13344	1.672968	14.23055	1
FBtr0332049	Ent3-RB	-4.226504	NOTEST	NOTEST	-1.053306	6.163661	23.260983	11.496448	3.50427	1
FBtr0332917	14-3-3zeta-RL	-2.169132	NOTEST	NOTEST	-0.262966	0.0	24.0	100923.0	0.0	0
FBtr0307079	CG18641-RC	-0.749455	NOTEST	NOTEST	0.960891	88.658677	8.486273	15.967672	0.239262	1
FBtr0330120	Octbeta2R-RF	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0301262	CG42560-RA	-2.020626	NOTEST	NOTEST	-0.249819	0.0	-0.0	7055.2	0.0	0
FBtr0074042	Gmap-RA	-4.093952	NOTEST	NOTEST	-0.341033	87.521283	20.41918	1.7243	3.819675	1
FBtr0071005	Inx2-RA	-1.103808	NOTEST	NOTEST	-0.8642	45.568328	1.858734	3.732192	55.7075	1
FBtr0308188	CG34172-RB	-7.686275	NOTEST	NOTEST	-0.856129	53.157944	14.044081	5486.868467	12.0099	1
FBtr0307030	Hrb27C-RF	-2.795196	NOTEST	NOTEST	-1.003286	20.620893	17.927344	5.86424	4.050665	1
FBtr0301479	msps-RB	-2.714514	NOTEST	NOTEST	-1.843705	3.498723	22.392591	144.96444	1.487606	1
FBtr0075099	CG32198-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0332344	dpy-RP	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0071547	CG3295-RA	0.473522	0.047622	0.0145	0.939948	10.868564	22.026639	1.605227	30.77935	1
FBtr0072321	Cyp9c1-RA	-1.68365	NOTEST	NOTEST	0.799083	4.62855	17.023666	2.006148	5.421475	1
FBtr0089388	CG13970-RA	-0.604767	NOTEST	NOTEST	1.95226	97.795324	11.732485	25803.0	0.088043	0
FBtr0083720	snRNP-U1-C-RA	-1.052881	NOTEST	NOTEST	1.744586	29.471252	22.45834	2.109527	7.99495	1
FBtr0332766	CG11652-RC	-1.114813	NOTEST	NOTEST	-0.46828	45.118286	18.029746	13961.560197	2.739463	1
FBtr0079284	Pez-RA	-1.577366	NOTEST	NOTEST	-0.41114	83.460402	7.462571	1.555769	2.65519	1
FBtr0346706	Sh-RT	-0.929797	NOTEST	NOTEST	-0.347538	13.358216	22.19115	8.363378	0.179604	1
FBtr0290318	CG10737-RN	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0075303	CG11905-RA	-4.3e-05	NOTEST	NOTEST	-1.1e-05	11.016604	15.872817	6.3	0.0	0
FBtr0082092	Unc-115a-RA	-1.2e-05	NOTEST	NOTEST	1e-05	38.200867	14.095863	1.461538	0.000116	1
FBtr0345888	CG33687-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0333896	l(3)76BDm-RB	-2.0429	NOTEST	NOTEST	0.300691	30.327489	11.748256	2.51954	5.58018	1
FBtr0305704	nw-RD	-1.788374	NOTEST	NOTEST	-0.375608	12.327163	20.586588	33674.8	0.0	0
FBtr0079322	Galt-RA	1.110375	0.046794	0.0139	1.438528	12.638887	4.878609	1.682729	24.05455	1
FBtr0300710	CG13877-RB	-1.850478	NOTEST	NOTEST	-0.870069	4.187256	17.00802	5.223354	8.192575	1
FBtr0100050	CG33995-RC	-2.162561	NOTEST	NOTEST	-0.233097	42.779411	3.513618	915058.0	4.87086	0
FBtr0334143	CG44008-RA	-0.990227	0.16234	0.1607	-0.017921	15.811356	5.510822	2.014803	21.72075	1
FBtr0074771	Tao-RE	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0340420	CG32532-RD	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0082256	hth-RA	-1.936576	NOTEST	NOTEST	3.222471	17.139726	21.812968	1.668815	14.43205	1
FBtr0077873	Or22a-RA	-3.230708	NOTEST	NOTEST	-0.209762	57.029065	1.483429	32082.6	0.094256	0
FBtr0330146	trh-RD	-1.201527	NOTEST	NOTEST	-0.55398	2.435845	1.905224	18379.4	2.8e-05	0
FBtr0086026	CG14591-RB	0.928376	0.038686	0.0095	2.065775	5.086691	23.554404	2.415781	48.406	1
FBtr0309307	CG42534-RD	-4.44849	NOTEST	NOTEST	-2.217408	76.748155	15.651232	1.929345	0.317548	1
FBtr0299614	CG42271-RB	-0.269845	0.104271	0.0696	0.10435	18.264022	21.101716	2.01629	13.12125	1
FBtr0310550	TMS1-RB	-4.054229	NOTEST	NOTEST	0.164512	8.801162	23.241762	2.263202	21.01725	1
FBtr0340013	tun-RD	-1.785909	NOTEST	NOTEST	-0.227342	10.666667	20.0	4095.2	0.0	0
FBtr0344077	CG10804-RD	-2.535225	NOTEST	NOTEST	-1.359739	33.490759	12.28487	4.276649	3.20629	1
FBtr0332848	CG32512-RC	-4.370552	NOTEST	NOTEST	0.113941	8.023505	5.255705	25660.8	0.0	0
FBtr0084589	Hsp68-RA	-1.474433	NOTEST	NOTEST	0.789491	18.801346	22.464727	2.398525	2.30107	1
FBtr0074226	CalpC-RA	-0.524333	0.127283	0.1027	2.809639	30.048727	22.139784	1.888957	2.73666	1
FBtr0345807	HBS1-RB	-2.939539	NOTEST	NOTEST	-0.524066	22.940822	5.86615	9376.072165	9.5e-05	1
FBtr0339272	Adar-RN	-0.075287	0.070119	0.0327	1.263996	1.031656	2.483134	5764.308511	2.133985	1
FBtr0082058	CG12951-RA	-2.020696	NOTEST	NOTEST	-0.249826	10.666667	20.0	7057.0	0.0	0
FBtr0086766	sbb-RC	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0076758	nmo-RF	-0.335978	NOTEST	NOTEST	0.081657	50.575273	11.185133	277038.0	0.0	0
FBtr0079243	AANATL2-RA	-1.401858	NOTEST	NOTEST	0.530509	19.762435	22.191182	1913.430564	1.51843	1
FBtr0091681	CG33695-RD	-2.84065	NOTEST	NOTEST	-2.089216	8.227001	0.251767	6553.858025	0.313641	1
FBtr0085557	Sry-alpha-RA	-3.437427	NOTEST	NOTEST	-2.085084	0.455991	12.12363	3.226669	0.475919	1
FBtr0082809	Lkb1-RB	-0.066936	NOTEST	NOTEST	-0.009561	10.666667	20.0	315.7	0.0	0
FBtr0091721	CG33723-RA	-2.123059	NOTEST	NOTEST	-0.258976	74.666667	4.0	12962.6	0.0	0
FBtr0345936	CG30373-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0077479	CG3714-RC	-2.890496	NOTEST	NOTEST	-0.988227	6.467547	23.175066	142836.0	0.000122	0
FBtr0306290	CG43237-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0079359	sip2-RC	-1.73633	NOTEST	NOTEST	-0.71567	90.927101	11.02288	4469.5	0.0	0
FBtr0083240	CG4287-RA	-3.286945	NOTEST	NOTEST	-1.652307	7.247147	20.371143	1.450565	20.9183	1
FBtr0088471	trpl-RA	2.006272	0.00999	0.0006	3.273816	75.904231	9.337808	2.580705	400.432	1
FBtr0077994	S-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0334746	Csp-RD	-3.208679	NOTEST	NOTEST	-0.533787	77.76168	22.98204	796614.0	4.69975	0
FBtr0339816	CG15034-RB	-1.806097	NOTEST	NOTEST	-0.229357	74.666667	4.0	4234.6	0.0	0
FBtr0086670	GstE2-RA	0.151482	0.076485	0.0386	0.989363	5.943707	5.227765	1.574261	25.3772	1
FBtr0075226	CG12229-RA	-2.660723	NOTEST	NOTEST	-0.477007	63.620458	9.768863	7732.3	0.0	0
FBtr0074443	Fim-RD	-2.2408	NOTEST	NOTEST	0.947288	89.535816	21.687981	2.489132	35.84455	1
FBtr0078297	CG10512-RA	-2.269267	NOTEST	NOTEST	-0.075814	25.023611	9.090367	2.360193	7.465015	1
FBtr0302922	CG42700-RC	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0306781	Dscam1-RBQ	-8.473693	NOTEST	NOTEST	0.025701	0.483344	22.569972	23495.1	0.0	0
FBtr0088038	Zip48C-RA	0.9763	0.048415	0.015	1.622234	5.800415	2.693187	1.79246	3.83561	1
FBtr0084769	CG11920-RA	-0.183708	0.101965	0.0667	2.613937	12.866296	21.568685	1.572311	17.178	1
FBtr0305091	Asph-RI	-1.453389	NOTEST	NOTEST	-1.091724	66.079482	0.268999	325148.0	0.009701	0
FBtr0306308	Toll-6-RC	-1.931246	NOTEST	NOTEST	-0.118029	25.254696	12.114811	1.357745	9.43636	1
FBtr0332833	CG43897-RP	-1.783189	NOTEST	NOTEST	0.426093	88.332	6.441465	87736.1	0.030952	0
FBtr0074170	Myb-RB	0.061974	0.086628	0.0494	0.388837	97.81079	5.976567	998.507463	1.6847	1
FBtr0076868	CG8560-RA	-3.756	NOTEST	NOTEST	-1.540613	16.934835	21.437107	127415.0	0.406089	0
FBtr0329905	ND-B14.5B-RB	-2.321032	NOTEST	NOTEST	-0.243261	47.63674	18.484688	3.1903	1.780135	1
FBtr0071239	CG33223-RA	-1.921694	NOTEST	NOTEST	-0.240599	32.0	12.0	5313.9	0.0	0
FBtr0346669	CG30271-RH	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0081162	AsnRS-RA	1.068807	0.040287	0.0104	1.972421	65.703833	1.135426	1.60724	24.12995	1
FBtr0305033	wrd-RM	-0.365904	NOTEST	NOTEST	0.912244	1.754758	2.67612	30996.4	0.0	0
FBtr0080454	Naa20B-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0073294	DOR-RD	1.0364	0.020077	0.0024	1.350065	47.438882	3.672974	2.397949	34.8047	1
FBtr0074576	betaCOP-RA	-1.332722	NOTEST	NOTEST	-1.082846	0.445195	23.606644	1.337531	16.30885	1
FBtr0332645	CG10660-RB	-4.513077	NOTEST	NOTEST	-1.193504	75.298532	7.955119	320792.0	0.369085	0
FBtr0332557	ab-RB	-2.27042	NOTEST	NOTEST	0.794608	17.79246	6.151129	164701.0	1.136024	0
FBtr0072215	SERCA-RA	-1.444127	NOTEST	NOTEST	-1.396774	17.101468	18.093809	1.807641	113.9975	1
FBtr0079716	Acp29AB-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0071603	dom-RA	-2.902242	NOTEST	NOTEST	-0.548098	83.679973	10.109371	203940.0	0.000648	0
FBtr0071146	dec-1-RB	-1e-06	NOTEST	NOTEST	-0.0	42.666667	16.0	2.2	0.0	0
FBtr0340388	Sik3-RD	-2.151113	NOTEST	NOTEST	-0.261415	32.0	12.0	20618.0	0.0	0
FBtr0339509	toy-RC	-1.084588	NOTEST	NOTEST	-0.802509	40.662068	12.778341	1.973012	37.1877	1
FBtr0299677	Ir94d-RA	-3.974037	NOTEST	NOTEST	-3.268211	0.155901	23.076703	2.680107	0.382776	1
FBtr0306704	Lmpt-RM	-3.418309	NOTEST	NOTEST	-1.052649	91.988262	6.53726	21.269759	3.534205	1
FBtr0074438	CG12994-RA	-1.16234	NOTEST	NOTEST	0.183183	3.521435	16.30159	1.899974	6.0204	1
FBtr0075561	SCCRO-RA	0.729718	0.037798	0.0089	1.58097	80.444603	20.086607	1.883519	22.82755	1
FBtr0083581	CG7675-RA	-2.28612	NOTEST	NOTEST	-0.007743	5.085667	5.110327	9.571447	13.48755	1
FBtr0344665	Tsp97E-RH	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0113487	Ir10a-RC	-2.05809	NOTEST	NOTEST	-1.013632	98.570029	5.733377	10886.6	0.0	0
FBtr0342959	Ppcdc-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0070551	CG3592-RA	-3.700527	NOTEST	NOTEST	-0.976055	50.09213	4.007144	7786.4	0.0	0
FBtr0273273	Ide-RB	1.353755	NOTEST	NOTEST	1.537401	33.404889	22.082065	1.218369	34.21835	1
FBtr0078644	CG1213-RC	-4.561797	NOTEST	NOTEST	-2.665256	3.020998	23.073951	5.632746	0.755234	1
FBtr0345284	Hcf-RG	-2.845472	NOTEST	NOTEST	0.883947	1.395074	14.509615	2.078507	3.177575	1
FBtr0114537	Pdh-RD	1.914103	0.018307	0.002	2.692549	3.546364	0.981347	4.043399	141.9055	1
FBtr0273352	CG6845-RD	0.420345	0.063326	0.0269	1.111011	21.576263	20.015816	5.228751	2.2546	1
FBtr0081917	Ir85a-RA	-1.212635	NOTEST	NOTEST	0.352779	64.119697	4.987041	20196.6	0.085546	0
FBtr0082018	pasi2-RC	-1.403298	NOTEST	NOTEST	-1.001914	17.314655	6.406266	4.039096	7.975555	1
FBtr0072203	Phm-RA	-5.134485	NOTEST	NOTEST	-3.968168	81.356987	10.075107	2.326927	27.3198	1
FBtr0299898	DIP-beta-RC	-2.999666	NOTEST	NOTEST	-0.542059	3.170396	21.809089	1493.854267	0.001692	1
FBtr0330297	Wdr24-RC	0.044715	0.082777	0.0449	1.050445	22.175749	22.186962	2.029973	1.702045	1
FBtr0075659	Or71a-RB	-1.572832	NOTEST	NOTEST	-0.45118	41.030155	15.054233	69163.2	0.0	0
FBtr0300303	CG42467-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0084874	Cad96Ca-RA	2.108965	NOTEST	NOTEST	3.872076	1.804151	2.592593	1.358509	6.76685	1
FBtr0333672	ATPsynbeta-RC	-0.283784	0.102715	0.0677	2.224182	57.626605	23.775299	2.317446	6.422955	1
FBtr0073799	CG32631-RA	-1.808954	NOTEST	NOTEST	-0.229641	10.666667	20.0	4255.2	0.0	0
FBtr0073436	Rpt3-RA	-1.355533	NOTEST	NOTEST	-0.329829	34.76238	1.092303	2.045074	30.5961	1
FBtr0080255	Vha100-5-RA	-3.452231	NOTEST	NOTEST	-0.447183	31.296519	23.795343	3902.4	0.0	0
FBtr0113110	stl-RC	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0080040	RluA-1-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0342926	CG10621-RB	-2.068296	NOTEST	NOTEST	-0.165582	23.226734	13.495554	13.518799	2.206915	1
FBtr0083934	Oamb-RC	-0.719356	0.134265	0.1133	0.484822	15.315526	15.103665	401.300777	2.97767	1
FBtr0304910	smog-RE	-0.152521	0.085193	0.0479	0.292569	45.407196	1.359299	1.92207	5.217235	1
FBtr0303410	pre-mod(mdg4)-U-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0334290	btsz-RG	-0.631506	NOTEST	NOTEST	-0.569668	16.820128	14.01248	48333.9	0.219517	0
FBtr0342837	FKBP59-RB	-4.218312	NOTEST	NOTEST	-0.988203	23.245743	23.806573	54200.9	0.237057	0
FBtr0088450	CG1513-RA	-1.187299	NOTEST	NOTEST	0.152356	16.470545	23.327478	2.18641	6.77454	1
FBtr0330160	brm-RE	-2.224709	NOTEST	NOTEST	-0.285948	42.743762	8.032167	228402.0	0.009694	0
FBtr0077839	papi-RD	-5.6235	NOTEST	NOTEST	-0.400488	32.868251	19.118447	14839.3	0.032405	0
FBtr0087331	Pgant1-RA	0.001775	NOTEST	NOTEST	0.00792	36.251388	16.135916	1.28928	0.002981	1
FBtr0071904	CG3700-RA	-1.806006	NOTEST	NOTEST	-1.670243	57.935135	2.23459	1.859377	31.14535	1
FBtr0331858	bol-RF	-1.938472	NOTEST	NOTEST	0.737308	70.902722	5.177309	1.396254	117.2465	1
FBtr0308790	sm-RT	-1.79818	NOTEST	NOTEST	-0.040768	61.250231	12.478371	32425.9	0.0	0
FBtr0345360	CG13323-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0082390	CG5276-RA	-2.162728	NOTEST	NOTEST	-0.262417	0.0	-0.0	33439.3	0.0	0
FBtr0075279	Papst2-RA	-3.379606	NOTEST	NOTEST	1.626479	0.554964	23.732099	2.025512	3.77276	1
FBtr0086178	CG30160-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0415463	Abd-B-RH	-2.140975	NOTEST	NOTEST	-0.260292	10.666081	19.99978	16563.6	0.0	0
FBtr0333811	Trf2-RJ	-1.863595	NOTEST	NOTEST	-0.289934	42.929208	16.009042	3074.3	0.001167	0
FBtr0076697	CG13679-RB	-0.574542	NOTEST	NOTEST	-0.502136	4.362996	19.140083	36469.8	0.0	0
FBtr0082222	CG12420-RA	-4.851939	NOTEST	NOTEST	-3.966998	17.534077	20.486704	28311.4	0.075096	0
FBtr0077739	Pgk-RA	0.623126	0.054748	0.0193	2.460031	33.510646	1.436395	1.554114	125.96	1
FBtr0273183	CG42231-RA	-0.832934	0.150242	0.1395	0.116646	17.528383	4.522229	1.505303	5.55586	1
FBtr0078404	CG7324-RA	-5.245051	NOTEST	NOTEST	0.020515	18.932688	21.38074	1.256698	31.9852	1
FBtr0330256	sky-RK	-2.584229	NOTEST	NOTEST	-2.096834	42.920946	16.584313	1.662825	35.49515	1
FBtr0340232	raw-RE	-0.669398	0.138835	0.1202	0.013183	6.006386	5.847181	1.901363	8.423395	1
FBtr0082591	CG5844-RA	0.619715	0.04544	0.0129	0.834585	32.062469	19.535997	1.842122	5.99518	1
FBtr0075430	CG13039-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0074370	Sep4-RC	-2.164979	NOTEST	NOTEST	-0.264758	95.950554	11.993818	149199.0	0.0	0
FBtr0333908	CG5087-RB	-6.084417	NOTEST	NOTEST	-0.568509	42.981703	8.041495	3792.775616	0.005369	1
FBtr0082017	pasi2-RA	-2.62575	NOTEST	NOTEST	-0.32756	44.493618	14.365134	2.086358	4.683655	1
FBtr0071727	Gr58c-RA	0.10807	NOTEST	NOTEST	2.024864	94.845922	6.218918	134070.0	0.242142	0
FBtr0333232	Vm26Aa-RB	-3e-06	NOTEST	NOTEST	-0.0	42.666667	16.0	3.1	0.0	0
FBtr0085545	CG7896-RA	-0.71742	NOTEST	NOTEST	1.567735	52.985194	15.254836	1.886598	0.274952	1
FBtr0075862	sens-RA	-0.51505	NOTEST	NOTEST	2.145962	4.386131	0.31911	3.934678	0.291745	1
FBtr0306600	SPoCk-RF	-2.082385	NOTEST	NOTEST	-1.318218	34.440538	16.308531	330065.0	0.600474	0
FBtr0332923	CG42700-RF	-3.501862	NOTEST	NOTEST	-0.956544	17.535299	6.963446	38069.6	0.0	0
FBtr0077391	CG3036-RA	0.181295	0.064172	0.0277	1.1126	15.791381	21.049284	1.784542	74.69125	1
FBtr0345540	TpnC47D-RB	-3.016509	NOTEST	NOTEST	-0.552226	8.300571	17.317016	11996.285714	7e-06	1
FBtr0085244	CG31055-RB	-0.45194	NOTEST	NOTEST	-0.064051	0.0	-0.0	920.6	0.0	0
FBtr0302803	CG42681-RA	-3.152351	NOTEST	NOTEST	-0.581897	29.13198	23.630095	34458.2	0.0	0
